# #GHz real imag
7.359999999999999432e+01 -1.387636137740030223e-02 1.580491111047775676e-02
7.361249999999999716e+01 -1.366656626262756358e-02 1.767269442711938074e-02
7.362500000000000000e+01 -1.309312481774420160e-02 1.969060139627447359e-02
7.363750000000000284e+01 -1.208814319140782967e-02 2.164048800716082688e-02
7.365000000000000568e+01 -1.079998973132525499e-02 2.330339657611955537e-02
7.366249999999999432e+01 -9.414664913848918085e-03 2.483430386267544698e-02
7.367499999999999716e+01 -7.935606324123907832e-03 2.624821694096517166e-02
7.368750000000000000e+01 -6.116027369680678005e-03 2.763774843844462106e-02
7.370000000000000284e+01 -3.928782309029368522e-03 2.864978602059578203e-02
7.371250000000000568e+01 -1.532772410321888183e-03 2.921419246109202561e-02
7.372499999999999432e+01 7.387263697781007053e-04 2.946786635375149913e-02
7.373749999999999716e+01 3.051177459463604719e-03 2.957570104613359632e-02
7.375000000000000000e+01 5.555968362326718646e-03 2.943947712307665165e-02
7.376250000000000284e+01 8.073826932524206385e-03 2.884499630430737566e-02
7.377500000000000568e+01 1.045987740552963355e-02 2.781992330401405686e-02
7.378749999999999432e+01 1.254319611303505826e-02 2.646361766858410652e-02
7.379999999999999716e+01 1.439394454835655861e-02 2.506550552323497105e-02
7.381250000000000000e+01 1.630484037832006378e-02 2.344129724051694993e-02
7.382500000000000284e+01 1.808171368577326035e-02 2.136664597373780922e-02
7.383750000000000568e+01 1.937258299130615105e-02 1.890336351681986757e-02
7.384999999999999432e+01 2.017517289594356750e-02 1.645901360469534738e-02
7.386249999999999716e+01 2.072569023105296990e-02 1.407718062296300747e-02
7.387500000000000000e+01 2.109534081372346770e-02 1.162007321810551615e-02
7.388750000000000284e+01 2.113514216037894536e-02 9.000514296550040858e-03
7.390000000000000568e+01 2.063716784926737657e-02 6.407652837033074589e-03
7.391249999999999432e+01 1.978896691351862691e-02 4.077782508322657685e-03
7.392499999999999716e+01 1.873741118349991908e-02 2.066367633270849331e-03
7.393750000000000000e+01 1.761822956853596397e-02 1.693089130913111512e-04
7.395000000000000284e+01 1.619011911807476112e-02 -1.648007477457429440e-03
7.396250000000000568e+01 1.435605924214256382e-02 -3.262211104527241567e-03
7.397499999999999432e+01 1.233294763062996700e-02 -4.309529108273292553e-03
7.398749999999999716e+01 1.041638797631405308e-02 -4.994702799241516888e-03
7.400000000000000000e+01 8.631739230912191529e-03 -5.467390620695938147e-03
7.401250000000000284e+01 6.700130758449680118e-03 -5.813108048837970117e-03
7.402500000000000568e+01 4.705006197000344281e-03 -5.751198650493099390e-03
7.403749999999999432e+01 2.817416574878532903e-03 -5.229741213318218548e-03
7.404999999999999716e+01 1.321881237847491279e-03 -4.416742056564787987e-03
7.406250000000000000e+01 6.887175197764723643e-05 -3.586965099292942910e-03
7.407500000000000284e+01 -1.063160414387858506e-03 -2.646530714841499599e-03
7.408750000000000568e+01 -2.115651673401781896e-03 -1.432501186373525640e-03
7.409999999999999432e+01 -2.761334294448678384e-03 2.015088129302867827e-05
7.411249999999999716e+01 -2.984865514074005327e-03 1.466844921490725439e-03
7.412500000000000000e+01 -2.887306828499580647e-03 2.673835209530676937e-03
7.413750000000000284e+01 -2.723217215376980138e-03 3.819282196817241556e-03
7.415000000000000568e+01 -2.401568370269514460e-03 4.978767526304833310e-03
7.416249999999999432e+01 -1.691170864802747078e-03 6.114063070163553229e-03
7.417499999999999716e+01 -6.800328478774798251e-04 6.871986447221265296e-03
7.418750000000000000e+01 4.023671897316675431e-04 7.295375199312519390e-03
7.420000000000000284e+01 1.381743392716466281e-03 7.481557225942497141e-03
7.421250000000000568e+01 2.446008236489321565e-03 7.620622387904773046e-03
7.422499999999999432e+01 3.592486227076484989e-03 7.555235323734553476e-03
7.423749999999999716e+01 4.809489147440927648e-03 7.007482023472138069e-03
7.425000000000000000e+01 5.742562292129281369e-03 6.104775495118120766e-03
7.426250000000000284e+01 6.343214367303829510e-03 5.073598353913080609e-03
7.427500000000000568e+01 6.842524740818605247e-03 4.050763836272357546e-03
7.428749999999999432e+01 7.218205696868375612e-03 2.843306109672780278e-03
7.429999999999999716e+01 7.389999309434342259e-03 1.423545840637999984e-03
7.431250000000000000e+01 7.097771589706081824e-03 -1.042676957890743968e-04
7.432500000000000284e+01 6.390537191360567103e-03 -1.537372731061134113e-03
7.433750000000000568e+01 5.508086748062339215e-03 -2.693499513225636709e-03
7.434999999999999432e+01 4.507546537049752187e-03 -3.884047620600329653e-03
7.436249999999999716e+01 3.193978255219088579e-03 -5.061304177870633997e-03
7.437500000000000000e+01 1.433112029402441694e-03 -5.981569064870778836e-03
7.438750000000000284e+01 -5.176719957427908855e-04 -6.479270020956462775e-03
7.440000000000000568e+01 -2.484920721733954122e-03 -6.603313007385734797e-03
7.441249999999999432e+01 -4.478413311475841312e-03 -6.568870557204727761e-03
7.442499999999999716e+01 -6.652106156487848365e-03 -6.290991512877929480e-03
7.443750000000000000e+01 -8.916006409208266856e-03 -5.613691626309154359e-03
7.445000000000000284e+01 -1.118450032073410247e-02 -4.430894866040756795e-03
7.446250000000000568e+01 -1.315535407691612382e-02 -2.860843729429426649e-03
7.447499999999999432e+01 -1.481060700098957988e-02 -1.004914712390888015e-03
7.448749999999999716e+01 -1.634098970389653849e-02 9.073229448689478513e-04
7.450000000000000000e+01 -1.782600311926404307e-02 3.261060464502312135e-03
7.451250000000000284e+01 -1.882435185727358851e-02 5.892042701196318136e-03
7.452500000000000568e+01 -1.937765144270888612e-02 8.697721599802655731e-03
7.453749999999999432e+01 -1.954603366121696051e-02 1.143877412232287630e-02
7.454999999999999716e+01 -1.944821753845221365e-02 1.416586384746565397e-02
7.456250000000000000e+01 -1.912424031514413716e-02 1.696030890841007319e-02
7.457500000000000284e+01 -1.829398749540054464e-02 1.992078630338935119e-02
7.458750000000000568e+01 -1.691464246674523678e-02 2.264083944189657083e-02
7.459999999999999432e+01 -1.521102902038381534e-02 2.503955632434503101e-02
7.461249999999999716e+01 -1.346559384852089383e-02 2.713076242345638378e-02
7.462500000000000000e+01 -1.143073947568293280e-02 2.917002096345979248e-02
7.463750000000000284e+01 -9.089440430373005309e-03 3.103682624327122608e-02
7.465000000000000568e+01 -6.322346920619871524e-03 3.240655858897999869e-02
7.466249999999999432e+01 -3.528955083040484064e-03 3.323857934869449415e-02
7.467499999999999716e+01 -8.408961458785165627e-04 3.368451043476013845e-02
7.468750000000000000e+01 1.785607945207956862e-03 3.399008071608228959e-02
7.470000000000000284e+01 4.488596876449266540e-03 3.399142835920949263e-02
7.471250000000000568e+01 7.154247311837071653e-03 3.357778975126976539e-02
7.472499999999999432e+01 9.529955512383770505e-03 3.263472617170462553e-02
7.473749999999999716e+01 1.164528325235240913e-02 3.153566080846350456e-02
7.475000000000000000e+01 1.364793663675870072e-02 3.035391230468873630e-02
7.476250000000000284e+01 1.561414451328816538e-02 2.887747847986717187e-02
7.477500000000000568e+01 1.728738805916722049e-02 2.707611519420866086e-02
7.478749999999999432e+01 1.841493858369870271e-02 2.512851104131744867e-02
7.479999999999999716e+01 1.928672484601962750e-02 2.334826152346859002e-02
7.481250000000000000e+01 2.004489948627886237e-02 2.162293893812106127e-02
7.482500000000000284e+01 2.066067593851241002e-02 1.984640575323029510e-02
7.483750000000000568e+01 2.103366543146961698e-02 1.791512869121384896e-02
7.484999999999999432e+01 2.092554125799681031e-02 1.605963274303333355e-02
7.486249999999999716e+01 2.064024784944894567e-02 1.445665425236451057e-02
7.487500000000000000e+01 2.038272107728964291e-02 1.301969672128226209e-02
7.488750000000000284e+01 2.009594967450849257e-02 1.154667314911119250e-02
7.490000000000000568e+01 1.956827394395276726e-02 1.004854926917805175e-02
7.491249999999999432e+01 1.881204973213423254e-02 8.791614605057096118e-03
7.492499999999999716e+01 1.804934456073260807e-02 7.810999003917615258e-03
7.493750000000000000e+01 1.746073252070746984e-02 6.971941552536008863e-03
7.495000000000000284e+01 1.693437803977512410e-02 6.096816902620733059e-03
7.496250000000000568e+01 1.630589487063454843e-02 5.183868575375102927e-03
7.497499999999999432e+01 1.559418440196819015e-02 4.518738189214874246e-03
7.498749999999999716e+01 1.496679565805208480e-02 4.003556097109060505e-03
7.500000000000000000e+01 1.456098845543878431e-02 3.451054939314397805e-03
